"ID","CHECKING_BALANCE","PAYMENT_TERM","CREDIT_HISTORY","LOAN_PURPOSE","LOAN_AMOUNT","EXISTING_SAVINGS","EMPLOYMENT_DURATION","INSTALLMENT_PERCENT","SEX","OTHERS_ON_LOAN","CURRENT_RESIDENCE_DURATION","PROPERTY","AGE","INSTALLMENT_PLANS","HOUSING","EXISTING_CREDITS_COUNT","JOB_TYPE","DEPENDENTS","TELEPHONE","FOREIGN_WORKER","ALLOW"
702383,,279.0,,CAR_NEW,2327.0,,0.0,3.0,F,NONE,3.0,REAL_ESTATE,33.0,STORES,RENT,,1.0,1.0,0.0,1.0,1
258284,,300.0,,APPLIANCES,818.0,,1.0,2.0,F,NONE,1.0,SAVINGS_INSURANCE,19.0,BANK,RENT,,0.0,1.0,0.0,1.0,1
130285,,720.0,,APPLIANCES,3415.0,,4.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,26.0,NONE,OWN,,3.0,2.0,1.0,1.0,1
1024027,,810.0,,RADIO_TV,,,9.0,5.0,M,NONE,3.0,CAR_OTHER,48.0,NONE,FREE,,2.0,1.0,0.0,1.0,1
793989,,1020.0,,RADIO_TV,7180.0,,11.0,4.0,M,CO-APPLICANT,3.0,UNKNOWN,59.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
673575,,600.0,,CAR_NEW,6862.0,,3.0,4.0,F,NONE,4.0,UNKNOWN,47.0,NONE,OWN,,2.0,1.0,0.0,1.0,1
649888,,372.0,,BUSINESS,3223.0,,2.0,4.0,M,NONE,3.0,CAR_OTHER,35.0,NONE,RENT,,2.0,1.0,0.0,1.0,1
658971,,930.0,,EDUCATION,7706.0,,3.0,3.0,F,NONE,4.0,CAR_OTHER,45.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
439305,,465.0,,FURNITURE,250.0,,0.0,2.0,"",NONE,2.0,SAVINGS_INSURANCE,27.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
607733,,930.0,,APPLIANCES,2071.0,,9.0,4.0,M,GUARANTOR,4.0,SAVINGS_INSURANCE,46.0,NONE,FREE,,1.0,1.0,1.0,1.0,0
470619,,720.0,,CAR_USED,5037.0,,7.0,4.0,F,NONE,5.0,CAR_OTHER,45.0,NONE,OWN,,2.0,1.0,1.0,1.0,0
331751,,1426.0,,EDUCATION,8073.0,,9.0,5.0,M,CO-APPLICANT,4.0,CAR_OTHER,55.0,NONE,OWN,,,2.0,1.0,1.0,0
11130,,510.0,,REPAIRS,3861.0,,1.0,3.0,M,NONE,3.0,REAL_ESTATE,25.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
917703,,372.0,,FURNITURE,5743.0,,4.0,4.0,M,NONE,2.0,SAVINGS_INSURANCE,48.0,NONE,OWN,,2.0,2.0,1.0,1.0,1
1158405,,992.0,,RADIO_TV,4593.0,,6.0,4.0,M,NONE,3.0,CAR_OTHER,34.0,NONE,FREE,,3.0,1.0,0.0,1.0,0
84022,,1395.0,,OTHER,6580.0,,7.0,4.0,M,NONE,4.0,CAR_OTHER,32.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
1304197,,450.0,,CAR_NEW,5734.0,,0.0,2.0,M,NONE,3.0,CAR_OTHER,32.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
418148,,279.0,,RADIO_TV,6203.0,,5.0,4.0,F,NONE,4.0,SAVINGS_INSURANCE,39.0,STORES,OWN,,,2.0,1.0,1.0,1
1251582,,660.0,,RADIO_TV,3312.0,,2.0,4.0,M,NONE,4.0,CAR_OTHER,50.0,NONE,OWN,,2.0,1.0,0.0,0.0,0
784774,,1080.0,,RADIO_TV,5774.0,,11.0,3.0,M,GUARANTOR,5.0,SAVINGS_INSURANCE,48.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
519417,,527.0,,FURNITURE,4570.0,,7.0,4.0,M,NONE,3.0,CAR_OTHER,47.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
324369,,124.0,,CAR_NEW,687.0,,0.0,2.0,M,NONE,2.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
222638,,434.0,,CAR_USED,1286.0,,2.0,3.0,F,CO-APPLICANT,4.0,SAVINGS_INSURANCE,46.0,BANK,OWN,,1.0,2.0,1.0,0.0,0
1101287,,992.0,,FURNITURE,7518.0,,8.0,5.0,M,CO-APPLICANT,3.0,CAR_OTHER,53.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
248708,,868.0,,BUSINESS,3487.0,,9.0,4.0,F,NONE,3.0,UNKNOWN,48.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
629896,,240.0,,CAR_USED,3321.0,,4.0,3.0,M,NONE,3.0,REAL_ESTATE,30.0,NONE,OWN,,2.0,2.0,1.0,1.0,1
1153168,,558.0,,CAR_NEW,1661.0,,4.0,2.0,F,CO-APPLICANT,3.0,CAR_OTHER,35.0,BANK,OWN,,1.0,1.0,1.0,,1
164536,,930.0,,RADIO_TV,4074.0,,0.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,37.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
701280,,900.0,,EDUCATION,7603.0,,6.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,39.0,NONE,OWN,,2.0,1.0,0.0,1.0,1
439307,,682.0,,RADIO_TV,250.0,,3.0,1.0,M,NONE,2.0,REAL_ESTATE,20.0,STORES,RENT,,,1.0,0.0,1.0,1
151729,,1230.0,,REPAIRS,3754.0,,9.0,5.0,M,NONE,5.0,CAR_OTHER,55.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
188849,,660.0,,CAR_NEW,382.0,,2.0,2.0,M,NONE,3.0,CAR_OTHER,20.0,BANK,RENT,,1.0,1.0,0.0,1.0,1
532921,,420.0,,CAR_NEW,3692.0,,0.0,1.0,F,NONE,1.0,REAL_ESTATE,21.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
521244,,960.0,,RADIO_TV,2070.0,,7.0,4.0,M,NONE,3.0,SAVINGS_INSURANCE,41.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
1092505,,775.0,,FURNITURE,6928.0,,5.0,4.0,M,NONE,4.0,CAR_OTHER,43.0,NONE,FREE,,2.0,1.0,1.0,1.0,1
119847,,120.0,,CAR_NEW,250.0,,0.0,2.0,F,NONE,2.0,SAVINGS_INSURANCE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
1319835,,992.0,,APPLIANCES,6536.0,,11.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,54.0,STORES,OWN,,1.0,2.0,1.0,1.0,0
1029422,,900.0,,VACATION,9535.0,,6.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,35.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
1086075,,620.0,,CAR_NEW,2903.0,,4.0,2.0,F,NONE,3.0,REAL_ESTATE,30.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
510882,,450.0,,FURNITURE,933.0,,3.0,2.0,F,NONE,2.0,REAL_ESTATE,27.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
1159085,,990.0,,REPAIRS,5595.0,,8.0,5.0,M,CO-APPLICANT,4.0,UNKNOWN,54.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
772914,,,,APPLIANCES,3526.0,,1.0,3.0,M,NONE,3.0,CAR_OTHER,39.0,NONE,RENT,,3.0,1.0,1.0,1.0,1
246160,,961.0,,BUSINESS,3543.0,,5.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,35.0,STORES,OWN,,3.0,1.0,0.0,1.0,0
1267819,,240.0,,CAR_USED,2666.0,,3.0,2.0,M,CO-APPLICANT,2.0,REAL_ESTATE,38.0,BANK,OWN,,0.0,1.0,1.0,1.0,1
238373,,1200.0,,APPLIANCES,6728.0,,7.0,5.0,M,NONE,4.0,CAR_OTHER,33.0,NONE,OWN,,2.0,2.0,1.0,1.0,1
970620,,930.0,,FURNITURE,7782.0,,10.0,4.0,M,CO-APPLICANT,5.0,UNKNOWN,53.0,NONE,OWN,,3.0,2.0,1.0,1.0,0
339235,,1200.0,,OTHER,8285.0,,6.0,5.0,M,NONE,3.0,UNKNOWN,48.0,NONE,FREE,,2.0,2.0,1.0,1.0,0
948851,,120.0,,REPAIRS,871.0,,2.0,2.0,F,NONE,2.0,SAVINGS_INSURANCE,22.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
707907,,450.0,,EDUCATION,5565.0,,7.0,3.0,M,NONE,3.0,UNKNOWN,35.0,NONE,FREE,,3.0,1.0,0.0,1.0,1
192038,,837.0,,APPLIANCES,4849.0,,9.0,5.0,M,NONE,3.0,CAR_OTHER,49.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
654129,,570.0,,RETRAINING,2849.0,,0.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,32.0,NONE,OWN,,3.0,1.0,0.0,0.0,1
824819,,1519.0,,RADIO_TV,6621.0,,6.0,4.0,M,CO-APPLICANT,5.0,UNKNOWN,44.0,BANK,OWN,,1.0,1.0,1.0,1.0,1
155962,,900.0,,RADIO_TV,6599.0,,9.0,5.0,M,NONE,4.0,UNKNOWN,41.0,NONE,FREE,,3.0,1.0,1.0,1.0,1
1060409,,120.0,,CAR_NEW,250.0,,0.0,1.0,M,NONE,2.0,REAL_ESTATE,39.0,BANK,OWN,,0.0,1.0,0.0,1.0,1
466002,,806.0,,FURNITURE,4510.0,,10.0,4.0,M,NONE,5.0,SAVINGS_INSURANCE,46.0,NONE,OWN,,2.0,1.0,0.0,1.0,1
809412,,1178.0,,REPAIRS,4109.0,,10.0,5.0,M,NONE,5.0,SAVINGS_INSURANCE,31.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
592199,,217.0,,REPAIRS,931.0,,0.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,19.0,BANK,RENT,,1.0,1.0,0.0,1.0,1
326637,,570.0,,CAR_NEW,250.0,,5.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,25.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
857664,,870.0,,APPLIANCES,5594.0,,6.0,3.0,M,NONE,4.0,CAR_OTHER,41.0,BANK,OWN,,1.0,1.0,0.0,1.0,1
742560,,840.0,,CAR_NEW,2761.0,,0.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,37.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
852715,,899.0,,RADIO_TV,5682.0,,9.0,4.0,M,NONE,4.0,SAVINGS_INSURANCE,52.0,STORES,RENT,,1.0,2.0,0.0,1.0,1
1087050,,300.0,,CAR_NEW,2328.0,,7.0,2.0,F,NONE,2.0,REAL_ESTATE,33.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
933327,,341.0,,CAR_NEW,250.0,,4.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,38.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
829061,,780.0,,FURNITURE,5978.0,,6.0,4.0,F,NONE,5.0,CAR_OTHER,48.0,NONE,OWN,,2.0,2.0,1.0,1.0,0
461963,,155.0,,CAR_USED,691.0,,3.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,19.0,BANK,RENT,,1.0,1.0,0.0,1.0,1
547279,,403.0,,CAR_NEW,250.0,,7.0,,M,NONE,2.0,REAL_ESTATE,28.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
745991,,300.0,,CAR_USED,250.0,,0.0,1.0,M,NONE,2.0,SAVINGS_INSURANCE,36.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
885890,,390.0,,FURNITURE,3971.0,,0.0,2.0,M,NONE,1.0,REAL_ESTATE,37.0,BANK,OWN,,0.0,1.0,0.0,1.0,1
960167,,744.0,,CAR_USED,,,0.0,3.0,F,NONE,3.0,REAL_ESTATE,19.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
481097,,403.0,,CAR_NEW,250.0,,6.0,2.0,M,NONE,3.0,REAL_ESTATE,19.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
353993,,420.0,,CAR_USED,250.0,,0.0,2.0,M,NONE,2.0,REAL_ESTATE,19.0,STORES,RENT,,3.0,1.0,0.0,1.0,1
1243445,,450.0,,CAR_USED,1993.0,,0.0,2.0,M,NONE,3.0,SAVINGS_INSURANCE,23.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
119102,,420.0,,CAR_NEW,1711.0,,0.0,3.0,F,NONE,2.0,REAL_ESTATE,30.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
612133,,750.0,,RETRAINING,3139.0,,0.0,3.0,F,NONE,3.0,CAR_OTHER,28.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
578853,,806.0,,RADIO_TV,6346.0,,1.0,3.0,F,NONE,3.0,CAR_OTHER,41.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
765801,,310.0,,VACATION,362.0,,2.0,3.0,M,NONE,2.0,REAL_ESTATE,19.0,NONE,RENT,,2.0,2.0,0.0,1.0,1
1166338,,390.0,,CAR_USED,430.0,,0.0,2.0,M,NONE,1.0,REAL_ESTATE,21.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
1268971,,360.0,,FURNITURE,1046.0,,7.0,2.0,M,NONE,2.0,REAL_ESTATE,27.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
838841,,930.0,,APPLIANCES,2773.0,,9.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,41.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
1317427,,775.0,,CAR_NEW,2021.0,,1.0,3.0,M,NONE,3.0,CAR_OTHER,38.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
140010,,360.0,,CAR_NEW,7593.0,,1.0,4.0,M,NONE,3.0,SAVINGS_INSURANCE,46.0,STORES,FREE,,3.0,1.0,1.0,1.0,1
597209,,810.0,,EDUCATION,3512.0,,5.0,3.0,F,NONE,3.0,CAR_OTHER,30.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
949357,,420.0,,FURNITURE,1786.0,,4.0,2.0,F,NONE,1.0,SAVINGS_INSURANCE,40.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
1050374,,620.0,,CAR_NEW,2419.0,,0.0,3.0,F,NONE,3.0,CAR_OTHER,29.0,BANK,RENT,,0.0,1.0,0.0,1.0,1
1086475,,150.0,,FURNITURE,1285.0,,5.0,2.0,M,NONE,2.0,CAR_OTHER,43.0,BANK,RENT,,0.0,1.0,1.0,1.0,0
416989,,720.0,,CAR_USED,3496.0,,6.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,41.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
747297,,372.0,,FURNITURE,1329.0,,0.0,1.0,F,NONE,1.0,SAVINGS_INSURANCE,34.0,STORES,OWN,,3.0,1.0,0.0,1.0,0
329227,,810.0,,RADIO_TV,2422.0,,8.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,45.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
348225,,806.0,,APPLIANCES,4486.0,,7.0,4.0,F,NONE,4.0,CAR_OTHER,48.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
948765,,1200.0,,OTHER,6638.0,,9.0,5.0,M,GUARANTOR,5.0,UNKNOWN,74.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
1230333,,840.0,,VACATION,7726.0,,5.0,4.0,M,NONE,2.0,UNKNOWN,55.0,NONE,FREE,,3.0,1.0,1.0,,1
1227099,,120.0,,CAR_NEW,250.0,,0.0,1.0,M,NONE,2.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
173936,,690.0,,RADIO_TV,5847.0,,10.0,4.0,M,NONE,3.0,"",43.0,BANK,OWN,,,1.0,0.0,1.0,0
558362,,630.0,,RADIO_TV,2085.0,,5.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,30.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
319162,,420.0,,"",3148.0,,1.0,3.0,M,NONE,3.0,CAR_OTHER,41.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1228952,,620.0,,FURNITURE,1849.0,,4.0,3.0,F,CO-APPLICANT,2.0,SAVINGS_INSURANCE,34.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
697360,,589.0,,RADIO_TV,1317.0,,6.0,2.0,M,NONE,3.0,CAR_OTHER,38.0,STORES,OWN,,3.0,1.0,1.0,1.0,1
926817,,682.0,,CAR_NEW,1552.0,,5.0,2.0,F,NONE,1.0,REAL_ESTATE,27.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
865663,,465.0,,RADIO_TV,968.0,,0.0,1.0,M,NONE,3.0,REAL_ESTATE,40.0,BANK,RENT,,1.0,2.0,0.0,1.0,1
433258,,510.0,,FURNITURE,1557.0,,2.0,3.0,M,NONE,3.0,REAL_ESTATE,32.0,NONE,RENT,,2.0,1.0,0.0,1.0,1
404112,,155.0,,CAR_USED,1509.0,,4.0,2.0,F,NONE,2.0,SAVINGS_INSURANCE,31.0,NONE,OWN,,3.0,1.0,0.0,0.0,1
1263791,,330.0,,RETRAINING,4246.0,,4.0,3.0,M,NONE,3.0,CAR_OTHER,45.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
1107114,,180.0,,CAR_USED,3279.0,,3.0,3.0,F,NONE,3.0,REAL_ESTATE,19.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1265853,,1080.0,,APPLIANCES,6604.0,,10.0,4.0,M,CO-APPLICANT,5.0,SAVINGS_INSURANCE,52.0,NONE,FREE,,2.0,1.0,1.0,1.0,0
1001641,,900.0,,CAR_USED,3511.0,,2.0,2.0,M,NONE,4.0,CAR_OTHER,36.0,NONE,OWN,,3.0,2.0,1.0,,1
492789,,527.0,,VACATION,479.0,,4.0,1.0,F,NONE,1.0,SAVINGS_INSURANCE,26.0,STORES,RENT,,3.0,1.0,0.0,1.0,1
872123,,900.0,,APPLIANCES,3803.0,,6.0,2.0,F,NONE,3.0,CAR_OTHER,49.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
1049251,,465.0,,RETRAINING,8474.0,,5.0,3.0,F,NONE,3.0,CAR_OTHER,52.0,NONE,FREE,,2.0,2.0,1.0,1.0,0
65588,,837.0,,APPLIANCES,4164.0,,6.0,3.0,F,NONE,4.0,SAVINGS_INSURANCE,54.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
824149,,558.0,,RADIO_TV,250.0,,8.0,3.0,M,CO-APPLICANT,3.0,CAR_OTHER,36.0,STORES,RENT,,1.0,1.0,1.0,1.0,0
1127712,,870.0,,RADIO_TV,6623.0,,7.0,4.0,F,NONE,4.0,CAR_OTHER,45.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
559511,,660.0,,RADIO_TV,3995.0,,4.0,4.0,M,NONE,3.0,SAVINGS_INSURANCE,46.0,STORES,OWN,,1.0,1.0,1.0,1.0,1
1159383,,540.0,,CAR_NEW,5351.0,,5.0,3.0,M,NONE,4.0,CAR_OTHER,39.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
506030,,682.0,,CAR_NEW,4129.0,,5.0,2.0,F,NONE,3.0,CAR_OTHER,36.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
320589,,1209.0,,FURNITURE,7177.0,,8.0,4.0,M,CO-APPLICANT,5.0,UNKNOWN,49.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
1298380,,1110.0,,RADIO_TV,4967.0,,5.0,3.0,F,NONE,2.0,UNKNOWN,39.0,STORES,OWN,,1.0,1.0,1.0,1.0,0
199108,,124.0,,VACATION,2685.0,,6.0,2.0,F,CO-APPLICANT,3.0,CAR_OTHER,42.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
104095,,1020.0,,FURNITURE,5424.0,,8.0,5.0,M,CO-APPLICANT,5.0,CAR_OTHER,33.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
1080406,,870.0,,CAR_USED,5011.0,,3.0,3.0,M,NONE,4.0,CAR_OTHER,40.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
70016,,330.0,,CAR_NEW,250.0,,0.0,1.0,M,NONE,1.0,REAL_ESTATE,26.0,BANK,RENT,,1.0,1.0,0.0,1.0,1
672879,,1085.0,,OTHER,3482.0,,10.0,4.0,M,NONE,4.0,CAR_OTHER,59.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
903979,,1020.0,,RADIO_TV,5157.0,,6.0,3.0,F,NONE,2.0,CAR_OTHER,50.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
913517,,1271.0,,REPAIRS,9528.0,,3.0,4.0,F,CO-APPLICANT,5.0,CAR_OTHER,41.0,NONE,FREE,,2.0,1.0,1.0,1.0,0
671432,,840.0,,RADIO_TV,2984.0,,12.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,33.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
534646,,840.0,,APPLIANCES,3105.0,,3.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,31.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
175234,,450.0,,CAR_NEW,466.0,,0.0,2.0,F,NONE,3.0,REAL_ESTATE,28.0,NONE,OWN,,2.0,1.0,0.0,1.0,1
869488,,240.0,,CAR_USED,3357.0,,0.0,3.0,M,NONE,2.0,REAL_ESTATE,19.0,NONE,OWN,,2.0,1.0,0.0,1.0,1
1257716,,990.0,,APPLIANCES,6222.0,,10.0,4.0,M,NONE,3.0,CAR_OTHER,43.0,STORES,FREE,,1.0,1.0,1.0,1.0,1
424294,,651.0,,RADIO_TV,5852.0,,2.0,,F,CO-APPLICANT,4.0,SAVINGS_INSURANCE,41.0,BANK,OWN,,0.0,1.0,1.0,1.0,0
744975,,992.0,,CAR_USED,4756.0,,5.0,4.0,M,NONE,3.0,SAVINGS_INSURANCE,42.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
1201641,,1333.0,,FURNITURE,7047.0,,6.0,5.0,M,CO-APPLICANT,5.0,CAR_OTHER,46.0,NONE,FREE,,2.0,1.0,1.0,1.0,0
773647,,120.0,,CAR_NEW,982.0,,0.0,2.0,M,NONE,1.0,REAL_ESTATE,20.0,BANK,RENT,,1.0,1.0,0.0,1.0,1
724491,,837.0,,RADIO_TV,4505.0,,2.0,3.0,M,NONE,2.0,CAR_OTHER,37.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
545639,,720.0,,RADIO_TV,2009.0,,10.0,3.0,M,NONE,3.0,CAR_OTHER,50.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
684247,,434.0,,CAR_NEW,754.0,,3.0,2.0,M,NONE,2.0,REAL_ESTATE,19.0,BANK,RENT,,0.0,1.0,0.0,1.0,1
302332,,124.0,,CAR_USED,906.0,,4.0,2.0,F,NONE,2.0,REAL_ESTATE,19.0,NONE,"",,3.0,1.0,0.0,1.0,1
749757,,630.0,,RADIO_TV,4264.0,,7.0,4.0,F,GUARANTOR,3.0,SAVINGS_INSURANCE,58.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
137921,,1023.0,,FURNITURE,7086.0,,9.0,5.0,M,CO-APPLICANT,3.0,UNKNOWN,55.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
78374,,810.0,,APPLIANCES,6932.0,,7.0,5.0,F,NONE,4.0,CAR_OTHER,35.0,NONE,OWN,,2.0,1.0,1.0,1.0,0
710765,,806.0,,VACATION,7203.0,,15.0,5.0,F,CO-APPLICANT,5.0,UNKNOWN,60.0,NONE,FREE,,2.0,2.0,1.0,1.0,0
820454,,403.0,,FURNITURE,3459.0,,0.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,29.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
802320,,240.0,,CAR_USED,5304.0,,6.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,40.0,STORES,OWN,,1.0,1.0,0.0,1.0,0
178235,,240.0,,FURNITURE,2607.0,,7.0,2.0,M,NONE,4.0,SAVINGS_INSURANCE,34.0,NONE,RENT,,3.0,2.0,1.0,1.0,0
1226123,,120.0,,CAR_NEW,250.0,,0.0,1.0,M,NONE,2.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
534891,,124.0,,CAR_NEW,951.0,,5.0,2.0,M,NONE,2.0,REAL_ESTATE,26.0,NONE,OWN,,3.0,2.0,0.0,1.0,1
1125245,,1271.0,,REPAIRS,7779.0,,13.0,5.0,M,CO-APPLICANT,5.0,CAR_OTHER,52.0,NONE,OWN,,3.0,2.0,1.0,0.0,0
375465,,589.0,,APPLIANCES,748.0,,0.0,2.0,M,NONE,1.0,REAL_ESTATE,27.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
503122,,330.0,,APPLIANCES,4652.0,,7.0,4.0,M,NONE,4.0,CAR_OTHER,35.0,STORES,RENT,,,1.0,1.0,1.0,0
4560,,120.0,,CAR_NEW,250.0,,1.0,2.0,F,NONE,2.0,REAL_ESTATE,28.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
407585,,240.0,,CAR_NEW,2099.0,,1.0,2.0,F,NONE,3.0,SAVINGS_INSURANCE,26.0,NONE,OWN,,,1.0,0.0,1.0,1
809255,,1860.0,,OTHER,7523.0,,12.0,5.0,M,CO-APPLICANT,4.0,UNKNOWN,36.0,STORES,OWN,,1.0,2.0,1.0,1.0,0
266867,,480.0,,APPLIANCES,1443.0,,1.0,1.0,M,NONE,1.0,SAVINGS_INSURANCE,39.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
536879,,651.0,,CAR_NEW,317.0,,0.0,2.0,F,NONE,2.0,SAVINGS_INSURANCE,32.0,STORES,"",,3.0,1.0,0.0,1.0,1
6399,,450.0,,VACATION,250.0,,6.0,2.0,F,NONE,2.0,REAL_ESTATE,19.0,STORES,RENT,,3.0,1.0,0.0,1.0,1
879039,,899.0,,APPLIANCES,7437.0,,5.0,5.0,M,NONE,4.0,UNKNOWN,46.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
1168441,,570.0,,FURNITURE,1459.0,,3.0,3.0,M,NONE,3.0,CAR_OTHER,42.0,BANK,RENT,,1.0,1.0,1.0,1.0,1
1152228,,870.0,,FURNITURE,4897.0,,2.0,2.0,M,NONE,3.0,SAVINGS_INSURANCE,19.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
1259260,,480.0,,VACATION,2859.0,,7.0,2.0,M,NONE,2.0,CAR_OTHER,52.0,NONE,"",,3.0,1.0,0.0,1.0,1
991571,,403.0,,FURNITURE,250.0,,0.0,1.0,M,NONE,2.0,REAL_ESTATE,26.0,STORES,RENT,,3.0,1.0,0.0,1.0,1
487859,,465.0,,VACATION,3714.0,,5.0,4.0,F,NONE,3.0,CAR_OTHER,42.0,BANK,OWN,,1.0,1.0,0.0,1.0,1
404191,,806.0,,BUSINESS,9574.0,,8.0,6.0,M,CO-APPLICANT,5.0,UNKNOWN,56.0,STORES,FREE,,1.0,2.0,1.0,1.0,1
46587,,1110.0,,OTHER,5843.0,,8.0,5.0,M,NONE,3.0,SAVINGS_INSURANCE,49.0,NONE,OWN,,3.0,2.0,1.0,1.0,0
770995,,1023.0,,VACATION,7651.0,,8.0,4.0,M,CO-APPLICANT,3.0,CAR_OTHER,46.0,NONE,OWN,,3.0,2.0,1.0,1.0,0
642501,,806.0,,RADIO_TV,2733.0,,3.0,3.0,M,NONE,1.0,CAR_OTHER,25.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
455077,,651.0,,FURNITURE,514.0,,3.0,2.0,M,NONE,3.0,REAL_ESTATE,31.0,BANK,RENT,,0.0,1.0,0.0,1.0,0
95944,,630.0,,FURNITURE,2960.0,,2.0,2.0,M,NONE,4.0,UNKNOWN,27.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
